pl_name,tic_id,hostname,ra,dec,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist
HD 190360 c,TIC 105999792,HD 190360,300.9092476,29.894541,2005,17.11625,5.53,26.2,5560.0,1.14,0.996,16.0069
Kepler-1287 b,TIC 158985675,Kepler-1287,289.1346298,47.063018,2016,11.47685909,1.54,2.99,5715.0,0.94,0.96,1003.26
Kepler-1506 b,TIC 122298422,Kepler-1506,290.1498822,41.4645625,2016,14.0329154,1.32,2.3,5676.0,0.93,0.95,2366.02
Kepler-913 b,TIC 169465273,Kepler-913,297.5830564,41.9523531,2016,10.29672521,2.06,4.9,4687.0,0.61,0.63,991.618
TOI-3160 A b,TIC 440872576,TOI-3160 A,224.5658555,-27.6825503,2025,3.971281,13.7646283,378.21580433,6190.0,1.346,1.088,567.678
Kepler-1066 b,TIC 268379849,Kepler-1066,298.866621,46.5022325,2016,1.931559839,2.36,6.17,5762.0,0.98,0.98,344.251
Kepler-262 c,TIC 122673489,Kepler-262,290.7287168,37.2526575,2014,21.853722,1.64,3.33,5841.0,0.881,0.816,613.129
KOI-351 h,TIC 267667295,KOI-351,284.4334642,49.3051239,2013,331.60296,11.252,203.0,6031.13,1.185,1.242,848.254
HD 99492 b,TIC 363549734,HD 99492,171.689687,3.0071331,2004,17.0503,5.44,25.5,4929.0,0.822539,0.85,18.2038
Kepler-359 d,TIC 275568400,Kepler-359,293.2936129,42.1963497,2014,77.095691,4.01,2.7,6248.0,1.086,0.827,1443.21
Kepler-859 b,TIC 158317824,Kepler-859,286.7418337,43.1901197,2016,20.38177573,3.09,9.75,5020.0,0.77,0.81,839.903
WASP-157 b,TIC 179012583,WASP-157,201.6551525,-8.3176353,2016,3.951623,11.19,182.43442,5772.0,1.1,1.06,334.037
Kepler-1333 b,TIC 138219367,Kepler-1333,293.5275797,41.111394,2016,109.6471842,2.81,8.3,5628.0,0.92,0.94,932.446
Kepler-1120 b,TIC 159573412,Kepler-1120,290.9144516,42.2865522,2016,2.949029052,1.38,2.48,4904.0,0.74,0.78,615.231
Kepler-264 c,TIC 137347078,Kepler-264,292.044628,37.3761861,2014,140.101261,2.83,8.4,6158.0,1.55,1.426,942.173
Kepler-1242 b,TIC 120317833,Kepler-1242,284.6062174,41.196344,2016,13.62798432,2.26,5.73,4895.0,0.74,0.77,687.615
K2-214 b,TIC 344657681,K2-214,14.8759777,4.2277722,2018,8.59656,2.51,6.85,5875.0,1.236,1.03,300.64
Kepler-1228 b,TIC 272596598,Kepler-1228,296.552761,46.9661945,2016,0.577369579,1.54,2.99,5063.0,0.74,0.78,515.453
Kepler-1501 b,TIC 159216808,Kepler-1501,289.918589,42.001428,2016,14.5564533,1.56,3.05,6229.0,1.3,1.2,749.06
HD 156279 b,TIC 232606278,HD 156279,258.0966686,63.3527828,2011,133.40355,12.5,2997.75753482,5453.0,0.95,0.94,36.1945
TOI-1443 b,TIC 237232044,TOI-1443,297.398678,76.1391776,2024,23.540678,2.30381001,30.0,5224.0,0.7511,0.7663,85.8034
HD 72892 b,TIC 405344271,HD 72892,128.7195554,-14.4574311,2016,39.44603,12.8,1737.88572948,5688.0,1.22,1.01,69.7311
Kepler-385 c,TIC 27082352,Kepler-385,294.3385109,50.3365178,2014,15.163161,3.04,13.2,6326.0,1.126,0.992,1432.61
TOI-2345 b,TIC 91555165,TOI-2345,43.884794,-34.9779745,2025,1.0528573,1.504,3.49,4687.0,0.729,0.727,81.6541
Kepler-1099 b,TIC 299033164,Kepler-1099,288.7499866,48.2771163,2016,2.168452593,2.83,8.4,5837.0,1.0,1.01,1022.8
Kepler-587 b,TIC 158838923,Kepler-587,288.6706571,47.3991249,2016,10.94027841,2.23,5.6,5549.0,0.89,0.92,787.894
K2-197 b,TIC 179032688,K2-197,202.3934779,-7.3739779,2018,8.357881,2.56,7.08,5667.0,0.93,1.0,247.637
HD 158259 b,TIC 188768068,HD 158259,261.3495847,52.7904721,2020,2.178,1.28228,2.22,5801.89,1.21,1.08,27.0498
Kepler-62 b,TIC 164458488,Kepler-62,283.2125621,45.3496992,2013,5.714932,1.31,9.0,4925.0,0.64,0.69,300.874
HD 21520 b,TIC 404518509,HD 21520,51.6403449,-43.6136649,2024,25.1292,2.697,17.7,5871.0,1.044,1.09,79.208
Kepler-115 c,TIC 273383120,Kepler-115,297.7119299,45.261985,2014,8.990889,2.6,7.27,5979.0,1.205,1.042,623.609
Kepler-231 b,TIC 27006192,Kepler-231,293.9733913,50.531846,2014,10.065275,1.73,35.4,3767.0,0.49,0.58,316.618
Kepler-1142 b,TIC 63366291,Kepler-1142,292.7144796,44.0822816,2016,18.3027248,1.47,2.76,5685.0,0.96,0.97,1273.51
HD 169830 b,TIC 53134037,HD 169830,276.9561859,-29.8167919,2000,225.67372,13.2,804.42369812,6300.0,1.935709,1.17,37.6048
Kepler-548 b,TIC 269269546,Kepler-548,299.9059167,45.4396103,2016,4.454194338,11.99,,5535.0,0.9,0.93,751.776
GJ 9404 b,TIC 328860504,GJ 9404,184.8472095,28.3827126,2023,13.4586,3.48,11.9,3811.0,0.626041,0.62,23.8839
K2-226 b,TIC 176938958,K2-226,183.6456643,-9.5626286,2018,3.27109,1.53899305,2.98,5288.0,0.889,0.856,211.265
HD 190228 b,TIC 117905020,HD 190228,300.7537294,28.3065564,2022,1143.59858,12.9,1598.67688721,5360.0,2.58658,1.415,62.7146
Kepler-1495 b,TIC 120764338,Kepler-1495,286.1306907,38.7795494,2016,85.273256,2.94,8.96,5831.0,1.04,1.03,1355.54
Kepler-159 c,TIC 169082553,Kepler-159,297.0702037,40.868734,2014,43.595792,3.41,11.5,4625.0,0.663,0.628,373.744
Kepler-1014 b,TIC 164883912,Kepler-1014,285.1219875,44.1105331,2016,16.57110363,2.39,6.3,5388.0,0.84,0.88,624.8
Kepler-1122 b,TIC 158664692,Kepler-1122,288.2805801,46.3408747,2016,42.1917357,2.04,4.82,5544.0,0.89,0.92,1230.42
TOI-4443.01,TIC 158241252,TOI-4443,274.2686643,21.9095459,2024,1.8498567,1.7193265,3.6,5834.0,1.01733,1.049133,56.0739
HD 100655 b,TIC 156942082,HD 100655,173.7653631,20.441541,2011,157.57001,13.5,511.7063,4891.0,10.06,2.28,137.178
Kepler-1730 b,TIC 351803524,Kepler-1730,281.9605834,43.7030386,2021,13.81019974,4.48524519,18.4,5942.0,1.142,1.009,1427.08
Kepler-150 d,TIC 121598758,Kepler-150,288.2341025,40.520897,2014,12.56093,2.79,8.2,5560.0,0.939,0.956,891.092
Kepler-248 c,TIC 275493574,Kepler-248,293.0613138,43.5813577,2014,16.239494,4.07,15.6,5190.0,0.831,0.838,738.792
HD 285507 b,TIC 389018596,HD 285507,61.755663,15.3349441,2013,6.0881,13.8,311.4734,4503.0,0.69,0.82,45.0293
Kepler-1047 b,TIC 299029323,Kepler-1047,288.6462564,50.7889645,2016,56.1886887,2.09,5.02,5754.0,1.13,1.08,817.647
GJ 3138 c,TIC 632528291,GJ 3138,32.2977385,-16.3392495,2017,5.974,1.88,4.18,3717.0,0.5,0.681,28.4712
Kepler-55 b,TIC 164884002,Kepler-55,285.1683291,44.0264898,2012,27.9481449,2.43,43.0,4362.0,0.58,0.62,578.796
HD 116029 b,TIC 305837711,HD 116029,200.1646905,24.6484725,2011,670.0,13.6,444.962,4819.0,4.89,0.83,123.245
HD 37605 c,TIC 144730053,HD 37605,85.0074276,6.0595116,2012,2720.0,13.1,1013.8777,5329.0,0.91,0.94,46.7864
Kepler-1184 b,TIC 159725400,Kepler-1184,291.282031,46.9659514,2016,53.5991044,2.68,7.65,5983.0,1.07,1.05,1157.84
TOI-1266 c,TIC 467179528,TOI-1266,197.9965833,65.8336973,2020,18.8027,1.98,3.17,3563.0,0.4232,0.437,36.0118
Kepler-547 b,TIC 158171456,Kepler-547,286.1185888,44.3452063,2016,6.010384289,4.0,15.1,4828.0,0.73,0.78,378.972
Kepler-1488 c,TIC 399825584,Kepler-1488,286.6464265,49.9377735,2021,6.158269882,1.65156749,3.37,5710.0,1.524,1.003,905.825
HAT-P-57 b,TIC 317520667,HAT-P-57,274.743418,10.5971968,2015,2.4653,19.50366,448.1403,6330.0,1.85,2.77,279.86
HD 8326 b,TIC 11613065,HD 8326,20.5314418,-26.8940678,2019,158.991,9.58,66.6,4914.0,0.783181,0.8,30.6862
TOI-150.01,TIC 271893367,TOI-150,112.965421,-73.6060358,2019,5.857487,14.067295,797.7533,6255.0,1.526,1.351,336.267
TIC 86380416 b,TIC 86380416,TIC 86380416,145.160376,65.7327948,2026,6.0408643461,2.4123612,6.4,5723.74,0.989724,1.07,244.68
TRAPPIST-1 g,TIC 278892590,TRAPPIST-1,346.6263919,-5.0434618,2017,12.352446,1.129,1.321,2566.0,0.1192,0.0898,12.42988881
HD 106315 b,TIC 56815340,HD 106315,183.4724742,-0.3934357,2017,9.55237,2.44,12.6,6327.0,1.296,1.091,109.353
GJ 9827 b,TIC 301289516,GJ 9827,351.7717763,-1.2853435,2017,1.208974,1.44,4.28,4236.0,0.58,0.62,29.661
BD-06 1339 b,TIC 66914642,BD-06 1339,88.2511811,-5.9963378,2013,3.8728,,1523.03372634,4324.0,0.686355,0.7,20.2695
Kepler-1033 b,TIC 164560648,Kepler-1033,283.8450963,44.6090251,2016,7.56052806,2.51,6.85,5547.0,0.92,0.94,1455.5
TOI-7155 b,TIC 468350765,TOI-7155,12.4454481,79.2878555,2026,3.89489711981,2.40821473,6.38,4673.03,0.670748,0.755,144.751
K2-136 d,TIC 18310799,K2-136,67.4128615,22.8825674,2017,25.575,1.565,3.0,4500.0,0.677,0.742,59.2474
K2-154 b,TIC 175371068,K2-154,189.0015173,-2.6696217,2018,3.67626,1.99,4.62,4097.0,0.63,0.65,129.356
V1298 Tau e,TIC 15756231,V1298 Tau,61.331654,20.1570318,2019,48.677714,10.17,15.3,4970.0,1.32,1.1,108.199
TOI-836 b,TIC 440887364,TOI-836,225.0798831,-24.4542022,2023,3.81673,1.704,4.53,4552.0,0.665,0.678,27.5024
K2-165 c,TIC 149969625,K2-165,184.9004881,0.968327,2018,4.382745,1.55409035,3.03,5185.0,0.803827,0.834847,134.591
Kepler-947 b,TIC 271050878,Kepler-947,294.3667312,42.2526408,2016,26.9644317,2.28,5.82,5508.0,0.87,0.9,1730.78
WASP-12 b,TIC 86396382,WASP-12,97.636645,29.6722662,2008,1.091418901,22.02564708,467.2101,6265.0,1.69,1.325,427.246
WASP-17 b,TIC 66818296,WASP-17,239.9622479,-28.0617941,2009,3.73543,20.96083,247.9074,6550.0,1.49,2.28,405.908
WASP-39 b,TIC 181949561,WASP-39,217.3266477,-3.4444994,2011,4.0552941,14.336311,89.31023,5485.0,0.939,0.913,213.982
TOI-3235 b,TIC 243641947,TOI-3235,207.4738488,-46.0665139,2023,2.59261842,11.39953337,211.35589065,3388.8,0.3697,0.3939,72.811
HD 3167 e,TIC 318707987,HD 3167,8.7401487,4.3807215,2022,96.63,2.83,8.41,5261.0,0.88,0.837,47.2899
55 Cnc B b,TIC 332064684,55 Cnc B,133.167908,28.3152863,2025,6.7994,1.69,3.5,3286.0,0.274,0.26,12.4773
WASP-94 A b,TIC 92352620,WASP-94 A,313.7832393,-34.1357512,2014,3.95019,17.71022,158.915,6170.0,1.48,1.67,211.211
WASP-69 b,TIC 248853232,WASP-69,315.0259661,-5.094857,2014,3.86813881,11.21,82.58,4792.0,0.801,0.83,49.9605
KELT-7 b,TIC 367366318,KELT-7,78.2955912,33.3179532,2015,2.73477,17.9344,441.7837,6768.0,1.81,1.76,136.681
NSVS 14256825 b,TIC 404635917,NSVS 14256825,305.001946,4.6323715,2019,3225.0,12.3,4497.2945,40000.0,0.188,0.419,820.877
HD 114082 b,TIC 441546821,HD 114082,197.3171237,-60.3084347,2022,109.75,11.2089807,2542.627256,6651.0,1.49,1.47,95.3906
TIC 46432937 b,TIC 46432937,TIC 46432937,83.8689794,-14.5971909,2024,1.44044527,13.31626907,1017.0509024,3572.0,0.5299,0.563,90.5369
Kepler-451 c,TIC 271164763,2MASS J19383260+4603591,294.6359173,46.0664076,2022,1460.0,13.5,511.70373527,29564.0,0.203,0.48,396.332
TOI-2529 b,TIC 269333648,TOI-2529,118.9945352,-52.3548332,2024,64.5949,11.54525012,743.71847238,5802.0,1.7,1.11,296.271
KOI-1599.01,TIC 170647523,KOI-1599,298.3738383,40.6184483,2019,20.4415,1.9,4.6,5833.0,0.972,1.02,1131.64
Kepler-689 b,TIC 378086390,Kepler-689,294.7106347,39.5216975,2016,22.36656079,2.89,8.7,5518.0,0.88,0.91,1131.73
NGC 2682 YBP 1194 b,TIC 437034946,NGC 2682 YBP 1194,132.7533077,11.8146537,2014,6.959,12.3,101.7056,5780.0,0.99,1.01,872.92
Kepler-1205 b,TIC 122443195,Kepler-1205,290.2796734,41.5150499,2016,1.078390352,1.41,2.57,5226.0,0.81,0.84,698.485
Kepler-32 f,TIC 273590427,Kepler-32,297.8423073,46.5743595,2012,0.74296,0.82,969.228,3900.0,0.53,0.58,323.847
CoRoT-20 c,TIC 234825296,CoRoT-20,97.7204249,0.2268931,2018,1675.0,12.2,5403.11,5880.0,1.02,1.14,844.061
HD 149026 b,TIC 255930614,HD 149026,247.6229827,38.3475349,2005,2.87589,8.29466,120.7754,6179.0,1.41,1.42,75.8643
TRAPPIST-1 d,TIC 278892590,TRAPPIST-1,346.6263919,-5.0434618,2016,4.049219,0.788,0.388,2566.0,0.1192,0.0898,12.42988881
Kepler-968 b,TIC 350814607,Kepler-968,285.6025889,50.1120401,2016,3.692983728,2.0,4.66,4598.0,0.7,0.76,290.324
BD+20 594 b,TIC 26123781,BD+20 594,53.6511231,20.5990205,2016,41.6855,2.57807,22.2481,5766.0,1.08,1.67,179.461
HD 73534 b,TIC 21285884,HD 73534,129.8153421,12.9599703,2008,1750.0,13.7,353.42696,4917.0,2.58,1.16,83.3321
GJ 3988 b,TIC 274626553,GJ 3988,255.8503747,51.4089795,2023,6.9442,1.74,3.69,3273.0,0.19734,0.1842,9.9105
Kepler-116 b,TIC 271260980,Kepler-116,294.7420605,43.5367842,2014,5.968734,3.42,11.6,6142.0,1.454,1.198,955.168
Kepler-364 c,TIC 123358019,Kepler-364,281.5699998,47.3986233,2014,59.980627,2.15,5.27,6108.0,1.284,1.076,891.462
HD 190984 b,TIC 466222634,HD 190984,302.8779827,-64.6202728,2009,4885.0,13.0,1137.82569706,5988.0,1.53,0.91,148.187
Kepler-516 b,TIC 184085929,Kepler-516,295.6087625,38.7357368,2016,24.85462415,5.74,27.9,7099.0,2.02,1.62,687.094
Kepler-119 b,TIC 271964647,Kepler-119,295.9463854,42.6588324,2014,2.422082,3.6,12.6,5595.0,0.839,0.918,701.996
WASP-75 b,TIC 36592530,WASP-75,342.3858995,-10.6754686,2013,2.484193,14.235,340.06,6100.0,1.26,1.14,294.001
2M0437 b,TIC 125843782,2MASS J04372171+2651014,69.3405531,26.8502997,2021,,13.0,1271.313628,3100.0,0.84,0.17,128.484
Kepler-1518 b,TIC 239289191,Kepler-1518,300.3323404,44.9861065,2016,5.11177904,3.05,9.53,6846.0,1.88,1.54,903.51
K2-270 c,TIC 293375721,K2-270,131.2665588,13.5497322,2018,4.400028,2.95,9.01,4877.0,0.77,0.85,280.518
Kepler-550 b,TIC 273376082,Kepler-550,297.7001786,47.8637046,2016,8.600104109,4.42,17.9,5322.0,0.83,0.87,531.944
Kepler-763 d,TIC 63130782,Kepler-763,292.1445534,47.1573604,2023,6.50327035,1.67,3.43,4999.0,0.843,0.8,962.459
Kepler-812 b,TIC 299033074,Kepler-812,288.8552821,48.208517,2016,10.11716531,3.55,12.3,6761.0,1.71,1.45,1482.74
WASP-23 b,TIC 170102285,WASP-23,101.1275033,-42.7622296,2010,2.9444256,10.783,280.95,5150.0,0.765,0.78,207.49
Kepler-686 b,TIC 399794420,Kepler-686,285.213819,39.027466,2016,1.594745463,12.15,,5649.0,0.92,0.94,1490.94
Kepler-184 b,TIC 63119782,Kepler-184,291.9518784,43.0746172,2014,10.687576,2.36,6.17,5788.0,0.873,0.872,610.326
Kepler-343 b,TIC 63120970,Kepler-343,291.960662,42.4329567,2014,8.96855,2.41,6.39,5807.0,1.433,1.055,927.193
HD 103720 b,TIC 96195878,HD 103720,179.1713308,-2.7791393,2014,4.5557,14.1,197.046,5017.0,0.73,0.794,45.5352
Kepler-1378 b,TIC 169459324,Kepler-1378,297.373403,40.3663986,2016,11.95398936,2.2,5.48,4407.0,0.67,0.7,506.434
Kepler-229 c,TIC 399912169,Kepler-229,286.9994758,48.3757867,2014,16.068638,4.92,21.5,5120.0,0.728,0.808,826.265
Kepler-561 b,TIC 270700432,Kepler-561,293.7471107,45.1071981,2016,58.3620495,6.96,38.7,5646.0,0.94,0.96,621.378
Kepler-1272 b,TIC 399794186,Kepler-1272,285.2197605,38.8058393,2016,51.1309704,2.37,6.21,5926.0,1.09,1.06,1206.37
2MASS J11011926-7732383 b,TIC 454227159,2MASS J11011926-7732383,165.3295388,-77.5440912,2024,,11.9,8899.195396,,,,
HD 18015 b,TIC 36883072,HD 18015,43.3636339,-8.8480392,2018,2278.0,13.1,1048.8337431,5603.0,3.13,1.49,123.801
TOI-2019 b,TIC 159781361,TOI-2019,234.4317651,48.955206,2024,15.3444,5.33275337,34.4,5626.0,1.7457,1.1832,198.007
Kepler-161 b,TIC 159444082,Kepler-161,290.5164698,43.0838642,2014,4.921355,2.12,2.63,5078.0,0.806,0.853,434.632
Kepler-75 b,TIC 122785299,Kepler-75,291.1376203,36.5773443,2013,8.8849116,11.77,3209.9,5200.0,0.89,0.91,835.356
HD 30562 b,TIC 176379354,HD 30562,72.1529519,-5.6751152,2009,1157.0,13.6,467.20775829,5882.0,1.61,1.12,26.1597
Kepler-292 e,TIC 271960465,Kepler-292,295.7661979,42.4242822,2014,11.97901,2.67,7.61,5299.0,0.826,0.865,1056.48
Kepler-981 b,TIC 158984916,Kepler-981,289.2489051,47.6501141,2016,4.469757736,2.31,5.95,5718.0,0.96,0.98,878.082
Kepler-176 b,TIC 271159950,Kepler-176,294.6679021,43.8532104,2014,5.433074,1.43,290.537,5232.0,0.891,0.86,527.321
Kepler-726 b,TIC 63000832,Kepler-726,291.7172776,44.8873466,2016,21.80451088,3.26,10.7,5452.0,0.85,0.88,762.081
Kepler-594 b,TIC 299087968,Kepler-594,288.9217259,49.7620237,2016,13.64618192,2.18,5.39,5485.0,0.87,0.91,769.2
HD 180617 b,TIC 176188045,HD 180617,289.2277322,5.1631615,2018,105.911,3.53,12.214,3534.0,0.481,0.484,5.91059
Kepler-238 d,TIC 121460918,Kepler-238,287.8971066,40.6378141,2014,13.233549,3.07,23.1,5751.0,1.43,1.229,1798.75
HD 142022 A b,TIC 290493086,HD 142022 A,242.5481731,-84.2317494,2005,1928.0,12.9,1433.40611557,5421.0,1.04,0.9,34.2802
Kepler-404 c,TIC 158268972,Kepler-404,286.3985796,45.3435241,2014,14.751166,1.72,3.61,5654.0,0.884,0.86,812.524
Ross 128 b,TIC 325275315,Ross 128,176.9376036,0.7992898,2017,9.8658,1.11,1.4,3192.0,0.1967,0.168,3.37454
Kepler-1936 b,TIC 159451957,Kepler-1936,290.7300141,44.836128,2021,126.5569992,3.16615594,10.2,6501.0,1.854,1.419,871.096
HD 216435 b,TIC 161314759,HD 216435,343.4094703,-48.5986332,2002,1311.0,13.7,400.4,5999.0,1.800029,1.3,32.9834
Kepler-1211 b,TIC 120578889,Kepler-1211,285.7207618,40.8569116,2016,11.01816836,2.55,7.04,5705.0,0.94,0.96,1826.53
Kepler-224 e,TIC 159642189,Kepler-224,290.9342679,47.3575414,2014,18.643577,1.97,4.54,5018.0,0.676,0.777,782.088
TIC 445839811 b,TIC 445839811,TIC 445839811,200.1188173,48.4072699,2026,11.1086260318,2.47771211,6.7,5408.25,0.850041,0.95,235.655
Kepler-1759 b,TIC 267989857,Kepler-1759,298.4656275,48.5593334,2021,3.720230103,0.9037791,0.676,5017.0,0.797,0.76,385.348
Kepler-1215 b,TIC 28230011,Kepler-1215,297.4636477,48.1813978,2016,4.76703963,1.22,1.98,5616.0,0.93,0.95,661.022
HIP 14810 d,TIC 113810736,HIP 14810,47.809275,21.0971302,2009,981.8,14.1,187.5197,5544.0,1.07,1.01,50.48
Kepler-716 b,TIC 159377404,Kepler-716,290.3931809,43.3638577,2016,10.37168453,2.9,8.75,5099.0,0.78,0.83,635.009
HAT-P-4 b,TIC 138294130,HAT-P-4,229.99122,36.229545,2007,3.056536,14.28,213.255,5860.0,1.596,1.248,320.451
TOI-1691 b,TIC 268334473,TOI-1691,272.4041179,86.860343,2024,16.736888935,3.66,14.6,5759.0,1.0,1.03,111.445
Kepler-1045 b,TIC 164670756,Kepler-1045,284.1832668,45.0740897,2016,26.41045478,2.69,7.7,5301.0,0.82,0.86,942.485
HD 158259 c,TIC 188768068,HD 158259,261.3495847,52.7904721,2020,3.432,2.23,5.6,5801.89,1.21,1.08,27.0498
WASP-144 b,TIC 207077681,WASP-144,320.7628761,-40.0484393,2018,2.2783152,9.52765,139.8452,5200.0,0.81,0.81,355.513
TIC 139702105 b,TIC 139702105,TIC 139702105,66.498034,-18.214545,2026,6.83601903383,2.45316949,6.59,5742.35,1.25423,0.9,91.7884
HATS-68 b,TIC 322307342,HATS-68,15.006077,-58.9047242,2018,3.5862202,13.809488,410.0007,6147.0,1.748,1.351,603.955
Kepler-170 b,TIC 120253745,Kepler-170,284.5211975,41.6296562,2014,7.930592,3.2,82.6,5679.0,1.035,1.066,738.657
WASP-88 b,TIC 100566492,WASP-88,309.5112337,-48.4620833,2014,4.954,16.36514,133.4886,6430.0,1.8,0.94,523.756
Kepler-357 c,TIC 159649595,Kepler-357,291.2429746,44.0086337,2014,16.85837,2.67,7.61,5036.0,0.834,0.794,688.573
Kepler-312 c,TIC 274030824,Kepler-312,298.3957687,42.4597712,2014,19.747412,3.15,10.1,6115.0,1.467,1.314,797.72
Kepler-744 b,TIC 272597130,Kepler-744,296.4960493,47.1827848,2016,12.06222443,1.62,3.26,5594.0,0.93,0.94,449.964
TIC 437041147 b,TIC 437041147,TIC 437041147,132.9480195,6.7648369,2026,3.82301421497,2.21526814,5.54,5224.36,0.961092,0.931,246.6
Kepler-1167 b,TIC 273875149,Kepler-1167,298.3026595,47.6939654,2016,1.003933739,1.71,3.57,4971.0,0.75,0.79,820.905
Kepler-1987 b,TIC 271958892,Kepler-1987,295.8254663,42.9433716,2023,2.345863002,1.23,2.04,4769.0,0.714,0.799,595.683
Kepler-28 c,TIC 63122956,Kepler-28,292.1370409,42.4294835,2011,8.99,1.857,2.06,4499.3,0.664,0.684,438.359
Kepler-173 c,TIC 378160351,Kepler-173,294.6466171,41.8840952,2014,8.005777,2.43,6.48,6031.0,0.949,1.067,833.165
GJ 676 A b,TIC 369021303,GJ 676 A,262.5448903,-51.6377777,2010,1051.44521,12.8,1840.86213334,3734.0,0.69,0.626,16.0272
Kepler-127 c,TIC 164881786,Kepler-127,285.1899439,46.0280596,2014,29.393195,2.66,7.56,6106.0,1.359,1.248,352.794
TOI-2458 c,TIC 449197831,TOI-2458,79.621529,1.253439,2024,16.553,3.18,10.22,6005.0,1.31,1.05,112.958
HD 22532 b,TIC 200851704,HD 22532,53.8148478,-49.4172669,2022,872.6,13.4,673.79622284,5038.0,5.69,1.57,161.183
HD 115404 A b,TIC 373765355,HD 115404 A,199.2155793,17.0160384,2022,10.49488,6.09,30.82935548,5019.17,0.727007,0.83,10.9816
Kepler-661 b,TIC 164557360,Kepler-661,283.7107463,47.8631748,2016,6.029301321,3.07,9.64,4483.0,0.67,0.7,534.788
Kepler-381 d,TIC 164884235,Kepler-381,285.1828685,43.8310283,2021,8.256299973,1.0667865,1.23,6197.0,2.188,1.198,267.323
Kepler-1739 b,TIC 272279981,Kepler-1739,296.2320536,47.6788626,2021,7.343709946,2.43056832,6.48,5757.0,0.762,0.865,783.666
Kepler-1254 d,TIC 48506710,Kepler-1254,285.1733174,48.7700099,2016,5.72717226,1.31,2.27,4985.0,0.75,0.78,622.818
K2-45 b,TIC 38087018,K2-45,169.6327547,-1.7740582,2016,1.7292684,6.71,36.4,4103.0,0.445,0.503,495.317
XO-2 S b,TIC 356473029,XO-2 S,117.0309753,50.2169068,2014,18.22,10.9,82.63538582,5325.0,1.02,0.98,151.398
OGLE-TR-56 b,TIC 1425441246,OGLE-TR-56,269.1479583,-29.5392222,2002,1.2119189,15.278,441.77,6050.0,1.363,1.228,282.83913869
91 Aqr b,TIC 4610441,91 Aqr,348.9745031,-9.0878076,2013,181.4,13.1,1017.0,4665.0,11.0,1.4,44.0304
K2-405 b,TIC 149496868,K2-405,164.3759959,12.535614,2022,3.435471,4.569,18.9,4927.0,0.765,1.034,197.234
HD 109246 b,TIC 154549250,HD 109246,188.027184,74.4893379,2010,68.27,13.9,273.3338,5844.0,1.07,1.2,67.8349
TOI-4515 b,TIC 456862677,TOI-4515,21.1861778,21.5130638,2024,15.266446,12.17,637.0,5433.0,0.86,0.949,193.499
Oph 11 b,TIC 392045047,Oph 11,245.604961,-24.0872219,2006,7300000.0,12.3,4449.62,2375.0,0.232692,0.016,136.16559197
Kepler-96 b,TIC 169081296,Kepler-96,297.0698263,40.5252039,2014,16.2385,2.67,8.46,5690.0,1.02,1.0,122.881
Kepler-180 b,TIC 27532033,Kepler-180,295.5712566,49.774514,2014,13.817124,1.5,2.86,5731.0,1.063,0.95,695.65
NGTS-6 b,TIC 1528696,NGTS-6,75.795382,-30.3994612,2019,0.882059,14.863134,425.57437,4730.0,0.754,0.767,308.262
Kepler-1756 b,TIC 377910183,Kepler-1756,294.364904,40.7208898,2021,2.355750084,1.47199944,2.77,4915.0,0.812,0.781,
Kepler-1064 b,TIC 137315852,Kepler-1064,291.7415821,37.6888103,2016,16.54080322,1.55,3.02,5153.0,0.79,0.85,374.0
NN Ser d,TIC 172608008,NN Ser,238.2337015,12.9120871,2010,2880.0,13.3,724.622,57000.0,,0.535,515.818
Kepler-1146 b,TIC 158322622,Kepler-1146,286.716712,47.425658,2016,2.352265797,1.23,2.04,4692.0,0.7,0.74,703.038
Kepler-667 b,TIC 27530621,Kepler-667,295.5549918,49.0172956,2016,41.43962808,4.73,20.1,5327.0,0.87,0.91,2302.45
Kepler-772 b,TIC 137150277,Kepler-772,291.423582,38.2165603,2016,12.99207337,1.82,3.97,5714.0,1.11,0.98,1130.21
HD 93385 d,TIC 106900981,HD 93385,161.5627065,-41.464604,2021,45.85,2.89,8.7,5977.0,1.18484,1.04,43.3475
Kepler-1921 c,TIC 239287963,Kepler-1921,300.3161723,45.4953271,2023,3.15722086,1.41,2.57,6120.0,2.0,1.251,928.989
K2-390 b,TIC 9030119,K2-390,355.702386,-9.5887124,2022,3.312792,4.662,19.6,5558.0,0.966,0.789,456.122
K2-369 b,TIC 49984349,K2-369,329.7262534,-10.8750666,2022,5.761612,1.313,2.28,5682.0,0.881,0.735,185.55
Kepler-1056 b,TIC 268935452,Kepler-1056,299.5259832,46.8992561,2016,27.495606,3.01,9.32,6127.0,1.2,1.12,982.51
Kepler-1554 b,TIC 120900025,Kepler-1554,286.576016,41.7415762,2016,198.088774,2.9,8.75,5297.0,0.81,0.84,946.847
Kepler-234 c,TIC 137318075,Kepler-234,291.6535379,38.4946597,2014,7.21205,3.51,12.1,6224.0,1.113,1.129,1733.1
WASP-13 b,TIC 8767448,WASP-13,140.1029654,33.8823291,2009,4.35301,13.67498,114.4188,5950.0,1.37,0.72,227.537
Kepler-1963 b,TIC 272597196,Kepler-1963,296.5875182,47.207129,2021,1.962260008,0.74437023,0.337,5726.0,0.979,0.915,492.847
